Unnamed: 0,tconst,title,movie_budget,movie_homepage,movie_api_id,movie_origin_country,movie_original_language,movie_original_title,movie_overview,movie_popularity,movie_poster_path_1,movie_release_date,movie_revenue,movie_tagline,movie_vote_average_tmdb,movie_vote_count_tmdb,movie_startYear,movie_runtimeMinutes,movie_genres_y,movie_averageRating_tmdb,movie_numVotes,collection_movie_id,collection_movie_name,genre_id_1,genres_x_1,genre_id_2,genres_x_2,genre_id_3,genres_x_3,genre_id_4,genres_x_4,genre_id_5,genres_x_5,production_logo_path_1,production_companies_name_1,production_companies_1_origin_country,production_1_iso,production_1_countries_code,production_1_countries_name,id_x,key,youtube_url,id_y,keywords,movie_overview_fr,movie_tagline_fr,movie_poster_path_fr,movie_poster_url_fr,trailer_url_fr
579,tt1190536,Black Dynamite,2900000,http://www.blackdynamitemovie.com,24804,US,en,Black Dynamite,"This is the story of 1970s African-American action legend Black Dynamite. The Man killed his brother, pumped heroin into local orphanages, and flooded the ghetto with adulterated malt liquor. Black Dynamite was the one hero willing to fight The Man all the way from the blood-soaked city streets to the hallowed halls of the Honky House.","5,4113",https://image.tmdb.org/t/p/w600_and_h900_face/u3oWQDz0JggzzsVlsuHY7XVxp5Y.jpg,"2009-10-16 00:00:00,000",296557,"He's super bad, he's outta sight. He's...","7,102",671,2009,84,"Action,Comedy","7,4",53822,,,35, Comedy,28.0, Action,,,,,,, /yU9dGov9f4EOSKlpGDF5QD9Rl5A.png, Six Point Harness, US,iso_3166_1, US, United States of America,24804,96Y24a0cyCE,https://www.youtube.com/watch?v=96Y24a0cyCE,24804,"[{'id': 11931, 'name': 'spoof'}, {'id': 10601, 'name': 'blaxploitation cinema'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 325765, 'name': 'amused'}]","Black Dynamite est le type le plus redoutable et le plus cool de toute la ville. Cet ancien commando de la CIA règne sur les rues, un 44 Magnum dans une main et un nunchaku dans l’autre. Avec sa pratique du kung-fu qui n’appartient qu’à lui, il fait régner la peur chez les gogos et les crétins et cela, des deux côtés de la loi. Fier de sa couleur, Black Dynamite est aussi le chéri de ces dames avec son style trop classe. Lorsque Jimmy, son frère, est mystérieusement assassiné, la CIA demande à Black Dynamite de reprendre du service.",,/9zskb3CrQs9la687TFMWAiGNHjl.jpg,https://image.tmdb.org/t/p/w500/9zskb3CrQs9la687TFMWAiGNHjl.jpg,https://www.youtube.com/watch?v=QJJEE1_4uJk
580,tt11916254,Lucy Shimmers and the Prince of Peace,0,,770156,US,en,Lucy Shimmers and the Prince of Peace,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,"7,0299",https://image.tmdb.org/t/p/w600_and_h900_face/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg,"2020-10-19 00:00:00,000",0,,"8,369",329,2020,87,"Drama,Family","7,1",2100,,,18, Drama,10751.0, Family,,,,,,, None, Rob Diamond Films, US,iso_3166_1, US, United States of America,770156,bu2yPlLTfZ8,https://www.youtube.com/watch?v=bu2yPlLTfZ8,770156,"[{'id': 6150, 'name': 'faith'}, {'id': 6057, 'name': 'peace'}, {'id': 3071, 'name': 'prince'}, {'id': 207317, 'name': 'christmas'}, {'id': 230097, 'name': 'jesus christ'}, {'id': 273060, 'name': 'christian faith'}]",,,/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg,https://image.tmdb.org/t/p/w500/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg,https://www.youtube.com/watch?v=bu2yPlLTfZ8
581,tt1192628,Rango,135000000,http://www.rangomovie.com/,44896,US,en,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.","7,9202",https://image.tmdb.org/t/p/w600_and_h900_face/A5MP1guV8pbruieG0tnpPIbaJtt.jpg,"2011-03-02 00:00:00,000",245700000,Heroes come in all different colors.,"6,9",6870,2011,107,"Action,Adventure,Animation","7,3",312156,,,16, Animation,35.0, Comedy,10751.0, Family,37.0, Western,12.0, Adventure, /jay6WcMgagAklUt7i9Euwj1pzTF.png, Paramount Pictures, US,iso_3166_1, US, United States of America,44896,wIKG4s_uSRg,https://www.youtube.com/watch?v=wIKG4s_uSRg,44896,"[{'id': 1701, 'name': 'hero'}, {'id': 75, 'name': 'gunslinger'}, {'id': 798, 'name': 'sheriff'}, {'id': 1197, 'name': 'nevada'}, {'id': 1919, 'name': 'mayor'}, {'id': 2551, 'name': 'pet'}, {'id': 10322, 'name': 'native american'}, {'id': 9167, 'name': 'water supply'}, {'id': 9503, 'name': 'outlaw'}, {'id': 10489, 'name': 'water shortage'}, {'id': 13153, 'name': 'spirit'}, {'id': 14575, 'name': 'mariachi'}, {'id': 14588, 'name': 'disillusionment'}, {'id': 18034, 'name': 'desert'}, {'id': 33496, 'name': 'construction'}, {'id': 160589, 'name': 'frontier town'}, {'id': 168422, 'name': 'small western town'}, {'id': 251362, 'name': 'animal life'}, {'id': 269765, 'name': 'animal protagonist'}, {'id': 298374, 'name': 'old west'}, {'id': 305643, 'name': 'high noon'}]","Alors qu’il mène sa vie sans histoire d’animal de compagnie, Rango, caméléon peu aventurier, est en pleine crise d’identité : à quoi bon avoir des ambitions quand tout ce qu’on vous demande, c’est de vous fondre dans la masse ? Un jour, Rango échoue par hasard dans la petite ville de Poussière, dans l’Ouest sauvage, où de sournoises créatures venues du désert font régner la terreur. Contre toute attente, notre caméléon, qui ne brille pas par son courage, comprend qu’il peut enfin se rendre utile. Dernier espoir des habitants de Poussière, Rango s’improvise shérif et n’a d’autre choix que d’assumer ses nouvelles fonctions. Affrontant des personnages plus extravagants les uns que les autres, Rango va‐t‐il devenir le héros qu’il se contentait jusque‐là d’imiter ?",(Anti) héros malgré lui,/tW0lqeAurBUC0hPH3rjdudm74gY.jpg,https://image.tmdb.org/t/p/w500/tW0lqeAurBUC0hPH3rjdudm74gY.jpg,https://www.youtube.com/watch?v=mQvF_0U4I9U
582,tt1197624,Que justice soit faite,53000000,,22803,US,en,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,"6,9105",https://image.tmdb.org/t/p/w600_and_h900_face/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,"2009-10-15 00:00:00,000",127900000,Justice at any cost.,"7,4",5467,2009,109,"Action,Crime,Drama","7,4",339922,,,18, Drama,80.0, Crime,53.0, Thriller,,,,, None, The Film Department, US,iso_3166_1, GB, United Kingdom,22803,-euAdMLrOnY,https://www.youtube.com/watch?v=-euAdMLrOnY,22803,"[{'id': 378, 'name': 'prison'}, {'id': 782, 'name': 'assassin'}, {'id': 276, 'name': 'philadelphia, pennsylvania'}, {'id': 258, 'name': 'bomb'}, {'id': 352, 'name': 'secret passage'}, {'id': 5011, 'name': 'deal'}, {'id': 5340, 'name': 'investigation'}, {'id': 10292, 'name': 'gore'}, {'id': 13006, 'name': 'torture'}, {'id': 14601, 'name': 'explosion'}, {'id': 15108, 'name': 'justice'}, {'id': 18023, 'name': 'criminal mastermind'}, {'id': 33518, 'name': 'district attorney'}, {'id': 33519, 'name': 'courtroom'}, {'id': 184352, 'name': 'rape and revenge'}, {'id': 193551, 'name': 'vigilantism'}, {'id': 266013, 'name': 'vigilante justice'}]","Dix ans après le meurtre de sa femme et sa fille, un homme se dresse contre le procureur en charge du procès des meurtriers, pour obtenir lui‐même la justice. Sa vengeance menace tout aussi bien l’homme qui leur a accordé la clémence, que le système et la ville elle‐même.",Le système doit payer.,/kZ8K6YcnBfV6L2VHJDmOw2ztAQP.jpg,https://image.tmdb.org/t/p/w500/kZ8K6YcnBfV6L2VHJDmOw2ztAQP.jpg,https://www.youtube.com/watch?v=vHZ98pIip8s
583,tt1201607,Harry Potter et les Reliques de la Mort : partie 2,125000000,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-2,12445,GB,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.","17,6312",https://image.tmdb.org/t/p/w600_and_h900_face/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"2011-07-12 00:00:00,000",1341511219,It all ends.,"8,1",21435,2011,130,"Adventure,Family,Fantasy","8,1",1020186,1241.0, Harry Potter Collection,12, Adventure,14.0, Fantasy,,,,,,, /ingPVoHnINIrFR7WHmYux1f5pES.png, Warner Bros. Pictures, US,iso_3166_1, GB, United Kingdom,12445,KHBCzAFXUok,https://www.youtube.com/watch?v=KHBCzAFXUok,12445,"[{'id': 616, 'name': 'witch'}, {'id': 3737, 'name': 'dying and death'}, {'id': 83, 'name': 'saving the world'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 2343, 'name': 'magic'}, {'id': 3884, 'name': 'school of witchcraft'}, {'id': 10821, 'name': 'sorcerer'}, {'id': 10873, 'name': 'school'}, {'id': 14643, 'name': 'battle'}, {'id': 162846, 'name': 'ghost'}, {'id': 177912, 'name': 'wizard'}, {'id': 188178, 'name': 'teenage hero'}, {'id': 207317, 'name': 'christmas'}, {'id': 246466, 'name': 'based on young adult novel'}, {'id': 269233, 'name': 'good versus evil'}, {'id': 336530, 'name': 'teen fantasy'}]",Le combat entre les puissances du bien et du mal de l’univers des sorciers se transforme en guerre sans merci. L’école Poudlard est désormais sous la coupe du professeur Rogue et des force des ténèbres. Les enjeux sont devenus considérables et personne n’est plus en sécurité alors que se rapproche l’ultime épreuve de force avec Voldemort…,L’affrontement final.,/alQOPmKEPHkH4BLMEla1vTNYrUr.jpg,https://image.tmdb.org/t/p/w500/alQOPmKEPHkH4BLMEla1vTNYrUr.jpg,https://www.youtube.com/watch?v=uAEZG9YToEs
584,tt1204340,Tyrannosaur,0,,76543,GB,en,Tyrannosaur,"The story of Joseph, a man plagued by violence and a rage that is driving him to self-destruction. As Joseph's life spirals into turmoil a chance of redemption appears in the form of Hannah, a Christian charity shop worker. Their relationship develops to reveal that Hannah is hiding a secret of her own with devastating results on both of their lives.","5,3882",https://image.tmdb.org/t/p/w600_and_h900_face/p6PJGuO6K94YylUcAsTTn7Q4cQn.jpg,"2011-10-07 00:00:00,000",676111,,"7,3",481,2011,92,Drama,"7,5",34920,,,18, Drama,10749.0, Romance,,,,,,, None, Inflammable Films, GB,iso_3166_1, GB, United Kingdom,76543,nvyqXFmV-LI,https://www.youtube.com/watch?v=nvyqXFmV-LI,76543,"[{'id': 5215, 'name': 'northern england'}, {'id': 9849, 'name': 'beating'}, {'id': 11001, 'name': 'religion'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 12341, 'name': 'pitbull'}, {'id': 14778, 'name': 'urination'}, {'id': 14837, 'name': 'rage'}, {'id': 17989, 'name': 'prison visit'}, {'id': 188991, 'name': 'drunkenness'}, {'id': 190832, 'name': 'council estate'}, {'id': 212643, 'name': 'abusive husband'}, {'id': 215292, 'name': 'anger issues'}, {'id': 243777, 'name': 'charity shop'}, {'id': 268132, 'name': 'based on short film'}]","Dans un quartier populaire de Glasgow, Joseph est en proie à de violents tourments à la suite de la disparition de sa femme. Un jour, il rencontre Hannah. Très croyante, elle tente de réconforter cet être sauvage. Mais derrière son apparente sérénité se cache un lourd fardeau : elle a sans doute autant besoin de lui, que lui d’elle...",,/p6PJGuO6K94YylUcAsTTn7Q4cQn.jpg,https://image.tmdb.org/t/p/w500/p6PJGuO6K94YylUcAsTTn7Q4cQn.jpg,https://www.youtube.com/watch?v=ONMkFzra7H0
585,tt1204342,"Les Muppets, le retour",45000000,http://disney.go.com/muppets/,64328,US,en,The Muppets,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet brother, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.","7,1744",https://image.tmdb.org/t/p/w600_and_h900_face/mOB0Hdm23NslPNDkZC9eueatW3b.jpg,"2011-11-22 00:00:00,000",165184237,Get ready for Muppet domination.,"6,687",1635,2011,103,"Adventure,Comedy,Family","7,1",99848,256377.0, The Muppets Collection,10751, Family,35.0, Comedy,10402.0, Music,,,,, /wdrCwmRnLFJhEoH8GSfymY85KHT.png, Walt Disney Pictures, US,iso_3166_1, US, United States of America,64328,Mq5LfuvRBVM,https://www.youtube.com/watch?v=Mq5LfuvRBVM,64328,"[{'id': 4344, 'name': 'musical'}, {'id': 10542, 'name': 'based on toy'}, {'id': 11691, 'name': 'puppetry'}, {'id': 12396, 'name': 'hollywood'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 156706, 'name': 'oil tycoon'}, {'id': 156708, 'name': 'studio tour'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 263312, 'name': 'puppets'}, {'id': 269769, 'name': 'based on tv series'}, {'id': 322268, 'name': 'comedy'}]","Tex Richman est un homme d'affaire qui compte acheter le théâtre des Muppets. Gary, Marie et Walter la marionnette se mettent alors à la recherche des anciens du théâtre, séparés depuis plusieurs années, afin de tenter de sauver cet endroit qui leur est très cher. Ils arrivent à retrouver Kermit la grenouille qui part à son tour dans le but de réunir ses anciens compagnons de scène.",,/ifjAvTckuYnCEtaAB9128kFlmrQ.jpg,https://image.tmdb.org/t/p/w500/ifjAvTckuYnCEtaAB9128kFlmrQ.jpg,https://www.youtube.com/watch?v=Mq5LfuvRBVM
586,tt1210166,Le stratège,50000000,http://www.moneyball-movie.com,60308,US,en,Moneyball,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.","7,077",https://image.tmdb.org/t/p/w600_and_h900_face/4yIQq1e6iOcaZ5rLDG3lZBP3j7a.jpg,"2011-09-23 00:00:00,000",110206216,What are you really worth?,"7,3",5512,2011,133,"Biography,Drama,Sport","7,6",497793,,,18, Drama,,,,,,,,, /tMI4xPwgxfNaNId3h9dOcHGU1NI.png, Scott Rudin Productions, US,iso_3166_1, US, United States of America,60308,qWMwo_qEQW8,https://www.youtube.com/watch?v=qWMwo_qEQW8,60308,"[{'id': 240, 'name': 'underdog'}, {'id': 387, 'name': 'california'}, {'id': 6075, 'name': 'sports'}, {'id': 1480, 'name': 'baseball'}, {'id': 9672, 'name': 'based on true story'}, {'id': 6219, 'name': 'oakland, california'}, {'id': 13117, 'name': 'job transfer'}, {'id': 170837, 'name': 'oakland athletics'}, {'id': 194018, 'name': 'talent manager'}, {'id': 204841, 'name': 'statistics'}, {'id': 252104, 'name': '2000s'}, {'id': 267788, 'name': 'major league baseball (mlb)'}, {'id': 281585, 'name': 'inspirational'}]","Voici l’histoire vraie de Billy Beane, un ancien joueur de baseball prometteur qui, à défaut d’avoir réussi sur le terrain, décida de tenter sa chance en dirigeant une équipe comme personne ne l’avait fait auparavant… Alors que la saison 2002 se profile, Billy Beane, le manager général des Oakland Athletics, est confronté à une situation difficile : sa petite équipe a encore perdu ses meilleurs joueurs, attirés par les grands clubs et leurs gros salaires. Bien décidé à gagner malgré tout, il cherche des solutions qui ne coûtent rien et auxquelles personne n’aurait pensé avant… Il va s’appuyer sur des théories statistiques et engager Peter Brand, un économiste amateur de chiffres issu de Yale. Ensemble, contre tous les principes, ils reconsidèrent la valeur de chaque joueur sur la base des statistiques et réunissent une brochette de laissés-pour-compte oubliés par l’establishment du baseball.",Quelle est votre valeur ?,/1Cd8lw2kdUwX65xKIlh7ebOvNqu.jpg,https://image.tmdb.org/t/p/w500/1Cd8lw2kdUwX65xKIlh7ebOvNqu.jpg,https://www.youtube.com/watch?v=yfC5MDbaJkU
587,tt1211837,Doctor Strange,180000000,https://www.marvel.com/movies/doctor-strange,284052,US,en,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.","9,7791",https://image.tmdb.org/t/p/w600_and_h900_face/xf8PbyQcR5ucXErmZNzdKR0s8ya.jpg,"2016-10-25 00:00:00,000",676343174,The impossibilities are endless.,"7,4",22928,2016,115,"Action,Adventure,Fantasy","7,5",862980,618529.0, Doctor Strange Collection,14, Fantasy,12.0, Adventure,28.0, Action,,,,, /hUzeosd33nzE5MCNsZxCGEKTXaQ.png, Marvel Studios, US,iso_3166_1, US, United States of America,284052,v7J8XH4bwzs,https://www.youtube.com/watch?v=v7J8XH4bwzs,284052,"[{'id': 2343, 'name': 'magic'}, {'id': 9715, 'name': 'superhero'}, {'id': 4613, 'name': 'training'}, {'id': 3667, 'name': 'time'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10821, 'name': 'sorcerer'}, {'id': 13005, 'name': 'doctor'}, {'id': 155583, 'name': 'neurosurgeon'}, {'id': 158591, 'name': 'injury'}, {'id': 177912, 'name': 'wizard'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 314730, 'name': 'suspenseful'}]","Le neurochirurgien Stephen Strange, en quête de guérison, trouve des pouvoirs magiques dans un endroit mystérieux, connu sous le nom de Kamar-Taj, la ligne de front d'un combat contre des forces obscures invisibles, essayant de détruire notre réalité.","Ouvrez votre esprit, changez de dimension.",/7wZ7mx7tY5SgflQKuJmQvwu3wGm.jpg,https://image.tmdb.org/t/p/w500/7wZ7mx7tY5SgflQKuJmQvwu3wGm.jpg,https://www.youtube.com/watch?v=Gu-nomRtFlE
588,tt1212450,Des hommes sans loi,26000000,http://lawless-film.com/,82633,US,en,Lawless,"In 1931, the Bondurant brothers of Franklin County, Virginia, run a multipurpose backwoods establishment that hides their true business — bootlegging. Middle brother Forrest is the brain of the operation; older Howard is the brawn, and younger Jack, the lookout. Though the local police have taken bribes and left the brothers alone, a violent war erupts when a sadistic lawman from Chicago arrives and tries to shut down the Bondurants operation.","5,3126",https://image.tmdb.org/t/p/w600_and_h900_face/kmjy8rX4lY2x1UCJIH24VvUtDXJ.jpg,"2012-08-29 00:00:00,000",55404207,"When the law became corrupt, outlaws became heroes.","7,1",3202,2012,116,"Biography,Crime,Drama","7,2",260707,,,80, Crime,18.0, Drama,37.0, Western,,,,, /2Wd2CodKtgB4XyAQH4ez8qnZuqg.png, Benaroya Pictures, US,iso_3166_1, US, United States of America,82633,HK-Q3wYsOgA,https://www.youtube.com/watch?v=HK-Q3wYsOgA,82633,"[{'id': 417, 'name': 'corruption'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 947, 'name': 'prohibition era'}, {'id': 5301, 'name': 'brother'}, {'id': 3149, 'name': 'gangster'}, {'id': 5571, 'name': 'great depression'}, {'id': 8796, 'name': 'appalachia'}, {'id': 10696, 'name': 'bootlegging'}, {'id': 10950, 'name': 'shootout'}, {'id': 14707, 'name': 'brutality'}, {'id': 14765, 'name': 'church'}, {'id': 160058, 'name': 'moonshine'}, {'id': 160977, 'name': 'virginia'}, {'id': 214548, 'name': '1930s'}, {'id': 251865, 'name': 'lawman'}, {'id': 262325, 'name': 'brothers'}, {'id': 312898, 'name': 'violence'}]","1931, Au cœur de l’Amérique en pleine Prohibition, dans le comté de Franklin en Virginie, état célèbre pour sa production d’alcool de contrebande, les trois frères Bondurant sont des trafiquants notoires : Jack, le plus jeune, ambitieux et impulsif, veut transformer la petite affaire familiale en trafic d’envergure. Il rêve de beaux costumes, d’armes, et espère impressionner la sublime Bertha… Howard, le cadet, est le bagarreur de la famille. Loyal, son bon sens se dissout régulièrement dans l’alcool qu’il ne sait pas refuser… Forrest, l’aîné, fait figure de chef et reste déterminé à protéger sa famille des nouvelles règles qu’impose un nouveau monde économique. Lorsque Maggie débarque fuyant Chicago, il la prend aussi sous sa protection. Seuls contre une police corrompue, une justice arbitraire et des gangsters rivaux, les trois frères écrivent leur légende : une lutte pour rester sur leur propre chemin, au cours de la première grande ruée vers l’or du crime.",Des frères devenus des hors-la-loi. Des hors-la-loi devenus des héros.,/487JTmyO7RZvyCmLDr4bsQtY1XN.jpg,https://image.tmdb.org/t/p/w500/487JTmyO7RZvyCmLDr4bsQtY1XN.jpg,https://www.youtube.com/watch?v=hq3IveUDSaQ
